day_of_year,time_minutes,longitude,latitude,occupancy
145,900,77.601747,12.960262,medium
141,590,77.617945,12.964146,medium
323,1095,77.558736,12.945802,high
328,902,77.641043,12.905109,medium
333,701,77.621559,12.95087,high
304,409,77.595569,12.970683,medium
154,1253,77.625624,12.916254,high
61,1007,77.579833,12.950626,high
283,983,77.584003,12.974687,medium
311,536,77.569413,12.94797,low
85,1105,77.578597,12.973895,high
1,710,77.627054,12.927615,medium
132,1042,77.550438,12.982885,low
320,698,77.64643,12.907361,high
24,621,77.627543,12.987267,high
260,1189,77.605249,12.966353,medium
194,1299,77.599863,12.907612,high
326,400,77.640405,12.905662,medium
8,441,77.600463,12.909668,high
202,508,77.567396,12.985351,high
74,585,77.635233,12.988734,high
19,890,77.578321,12.983717,low
60,1003,77.635157,12.977951,medium
194,706,77.579672,12.955876,high
42,563,77.649313,12.971068,low
228,624,77.60142,12.947685,medium
316,660,77.567433,12.914971,low
343,512,77.612209,12.960405,low
55,613,77.607494,12.914519,medium
244,620,77.574091,12.954252,medium
113,930,77.621041,12.905284,high
167,656,77.593849,12.961851,high
182,707,77.599495,12.919393,medium
274,679,77.585818,12.90647,high
122,1285,77.616578,12.92249,high
344,621,77.556833,12.974301,high
326,377,77.621513,12.977183,low
10,1118,77.584944,12.905406,low
277,799,77.578982,12.954094,medium
10,1084,77.615671,12.909381,medium
327,1006,77.5601,12.963993,low
152,801,77.626806,12.989762,high
60,842,77.61294,12.97418,high
320,661,77.648896,12.914929,high
185,586,77.564536,12.931204,high
331,583,77.603506,12.969828,low
62,855,77.57982,12.918197,low
235,1218,77.588556,12.956862,low
353,418,77.594421,12.925102,medium
340,714,77.618737,12.960862,low
39,419,77.607108,12.904479,high
162,617,77.603966,12.915795,medium
148,1117,77.632091,12.94417,high
82,748,77.589676,12.920335,low
178,828,77.60468,12.916452,high
313,1281,77.581842,12.950005,high
236,601,77.559087,12.902567,high
52,440,77.646583,12.982039,low
215,884,77.620122,12.948554,low
318,411,77.566088,12.906554,high
115,946,77.554341,12.93633,low
310,1214,77.649292,12.949403,low
22,1079,77.635789,12.914932,high
167,764,77.55408,12.973477,low
168,900,77.564887,12.960225,high
231,781,77.560087,12.90829,low
15,410,77.574453,12.906884,high
328,982,77.612657,12.949233,high
353,838,77.621974,12.90214,high
141,456,77.602043,12.957528,low
348,1149,77.606062,12.964607,medium
341,926,77.58881,12.920505,high
196,620,77.553241,12.917476,low
266,588,77.600674,12.923172,medium
306,697,77.571445,12.902281,high
142,635,77.582293,12.927441,high
96,1257,77.576608,12.923011,high
264,639,77.614227,12.911091,high
247,943,77.592272,12.909716,medium
173,1212,77.590502,12.91701,medium
171,988,77.573175,12.987807,medium
271,479,77.589899,12.93405,medium
2,1202,77.625086,12.940446,low
104,387,77.626807,12.935932,high
127,1206,77.579775,12.940967,low
240,475,77.626187,12.951159,medium
87,958,77.606382,12.905582,medium
88,832,77.613005,12.932319,medium
159,455,77.569174,12.919874,medium
76,1136,77.603302,12.946121,low
220,605,77.553042,12.976399,high
300,404,77.642774,12.967841,medium
273,424,77.606765,12.944262,low
135,1277,77.611278,12.944494,medium
79,641,77.570228,12.955494,medium
139,881,77.594567,12.951208,medium
97,452,77.580598,12.961428,low
45,977,77.582915,12.965423,low
105,721,77.623146,12.961415,medium
12,581,77.63211,12.928267,medium
200,750,77.559939,12.914187,high
321,549,77.6255,12.963703,low
346,941,77.58637,12.972445,medium
54,1140,77.575268,12.918964,high
212,672,77.564683,12.946429,high
49,428,77.568672,12.95675,high
86,501,77.623947,12.989518,high
239,1127,77.586581,12.937301,low
85,1131,77.596542,12.980095,low
164,1176,77.594884,12.983291,low
335,749,77.607846,12.930537,medium
240,998,77.592675,12.927748,medium
31,1233,77.633986,12.900798,low
147,1256,77.606567,12.940257,high
283,803,77.571414,12.905555,high
29,1001,77.616264,12.938642,medium
85,365,77.619329,12.932123,high
127,619,77.614704,12.98284,medium
277,361,77.612166,12.92882,high
176,942,77.618853,12.948375,high
319,909,77.607368,12.967422,high
121,508,77.629325,12.973334,medium
40,1230,77.645952,12.952207,high
242,441,77.628521,12.910748,medium
288,891,77.586203,12.931327,medium
315,956,77.623,12.946085,medium
261,1320,77.599922,12.976761,medium
225,409,77.561965,12.944026,low
264,1279,77.604159,12.902473,high
85,878,77.586477,12.924958,low
191,950,77.639988,12.977222,high
356,524,77.567375,12.968222,low
352,1311,77.6429,12.91933,medium
326,542,77.616591,12.937855,medium
94,870,77.619319,12.904449,high
78,1205,77.574713,12.915183,low
68,1216,77.642233,12.981778,low
247,857,77.582362,12.941055,medium
213,711,77.55979,12.977115,low
288,1200,77.569901,12.968792,high
312,1224,77.611451,12.950281,high
43,820,77.575583,12.918713,medium
153,999,77.573306,12.908781,high
157,683,77.571443,12.933116,low
120,499,77.563513,12.942427,medium
276,370,77.64512,12.961981,low
336,959,77.616223,12.987498,low
297,722,77.612411,12.905633,medium
299,1285,77.560627,12.982264,medium
147,1056,77.618912,12.938307,low
141,487,77.622342,12.973617,low
153,529,77.629136,12.931404,low
176,463,77.582101,12.901006,medium
266,1225,77.564167,12.927496,medium
167,799,77.621687,12.903582,high
310,369,77.620837,12.980157,medium
330,486,77.613506,12.954264,low
247,1155,77.585273,12.909526,low
62,852,77.635802,12.930638,high
339,1113,77.596938,12.930258,low
1,945,77.648768,12.939401,medium
337,1240,77.593888,12.919865,high
115,994,77.556442,12.974423,medium
91,395,77.63164,12.904691,high
44,509,77.603658,12.907744,low
118,785,77.587702,12.981021,medium
359,1138,77.591929,12.932534,high
230,1130,77.57625,12.935997,medium
40,775,77.647326,12.908506,medium
48,866,77.555551,12.914139,high
296,883,77.622195,12.937462,medium
313,1281,77.61911,12.919434,high
3,782,77.602318,12.939002,low
14,931,77.557005,12.941795,low
38,562,77.636343,12.91881,medium
173,1179,77.617117,12.907352,medium
243,375,77.580628,12.9447,medium
254,667,77.599952,12.935217,low
280,874,77.640653,12.953111,high
97,1080,77.564809,12.925734,low
313,1130,77.560908,12.924499,low
191,1308,77.637214,12.983587,high
212,661,77.577019,12.922579,low
123,534,77.632294,12.936735,low
99,1152,77.643947,12.902997,low
304,403,77.616406,12.900928,low
102,604,77.636216,12.966961,high
55,995,77.614573,12.906916,low
235,711,77.616192,12.910673,medium
343,362,77.599402,12.944688,high
184,933,77.627292,12.91605,low
335,1106,77.589838,12.975821,high
307,1125,77.632476,12.947566,low
242,596,77.630877,12.978138,medium
101,1153,77.581621,12.981326,low
313,815,77.598822,12.923758,medium
269,1250,77.60136,12.904639,low
310,1047,77.573639,12.956492,high
237,1143,77.626677,12.967235,low
175,1074,77.623827,12.902847,low
243,1123,77.604373,12.960225,high
20,581,77.634652,12.980813,high
200,474,77.593414,12.973558,high
140,510,77.619453,12.932873,low
10,941,77.640897,12.908671,medium
219,1113,77.616357,12.919885,medium
305,647,77.596982,12.980528,medium
35,484,77.607752,12.968181,low
65,1228,77.642254,12.973671,high
15,400,77.631263,12.977079,low
45,939,77.644866,12.979845,high
118,1012,77.60461,12.924406,medium
350,958,77.574956,12.969995,high
106,540,77.573985,12.929237,high
215,753,77.605029,12.988584,medium
7,948,77.581516,12.982654,low
188,1012,77.550642,12.980846,medium
208,1261,77.630378,12.906398,high
364,447,77.557393,12.908131,high
200,1253,77.550457,12.985602,low
114,730,77.585486,12.962585,medium
55,1235,77.566021,12.942122,medium
62,606,77.565783,12.903558,high
159,1041,77.627625,12.937993,medium
107,707,77.634179,12.907666,high
175,940,77.58788,12.970147,high
312,674,77.564463,12.931083,high
270,453,77.600145,12.948547,low
313,371,77.602705,12.968989,low
136,1249,77.562709,12.971987,low
157,789,77.596635,12.905368,medium
191,818,77.644273,12.937718,high
13,733,77.63044,12.935604,medium
242,1181,77.587884,12.973503,low
147,822,77.572226,12.958207,high
30,714,77.553252,12.948955,high
262,842,77.640801,12.913487,medium
155,1018,77.615144,12.956275,medium
120,1144,77.616074,12.945398,medium
255,525,77.556385,12.951684,medium
351,556,77.640285,12.936816,medium
239,1072,77.60536,12.915003,high
318,551,77.562451,12.948318,medium
79,1115,77.59107,12.952391,medium
161,462,77.604297,12.985656,low
32,1313,77.646767,12.979931,high
197,681,77.593697,12.918187,high
169,693,77.578752,12.957029,low
325,1092,77.626086,12.924938,low
258,374,77.6477,12.949181,low
197,1070,77.599138,12.968551,medium
176,1214,77.585737,12.915325,high
52,509,77.619166,12.986934,high
6,460,77.578915,12.910266,low
346,540,77.582449,12.973299,high
21,825,77.580374,12.973111,high
76,1238,77.618768,12.9615,medium
311,849,77.573747,12.963297,high
6,728,77.561241,12.962205,high
346,1175,77.634204,12.960703,medium
44,933,77.563581,12.90609,medium
258,720,77.622707,12.950518,medium
197,377,77.61807,12.906352,medium
268,519,77.635454,12.947278,medium
322,761,77.612611,12.942732,high
49,1170,77.638728,12.973628,medium
237,860,77.562825,12.976301,high
197,991,77.616123,12.928197,medium
243,432,77.578774,12.93509,low
35,497,77.559654,12.950235,high
90,776,77.623249,12.966167,low
299,1032,77.555411,12.923473,low
336,1002,77.618231,12.972942,medium
284,811,77.59046,12.966408,low
206,669,77.603656,12.974641,low
245,527,77.613859,12.986349,high
147,406,77.628291,12.953458,high
236,941,77.579601,12.902142,medium
228,398,77.58454,12.984726,medium
168,1124,77.58777,12.902754,low
184,919,77.638153,12.980964,low
268,1137,77.631925,12.963198,medium
320,560,77.571817,12.972134,high
222,1150,77.622558,12.987851,low
359,1079,77.563566,12.902348,high
113,686,77.558562,12.945842,high
130,421,77.596464,12.958386,high
350,768,77.649777,12.913233,low
82,680,77.552249,12.901742,high
76,862,77.577113,12.972656,high
234,957,77.589719,12.942672,medium
46,1054,77.60255,12.928877,high
292,789,77.558646,12.931814,low
265,774,77.637031,12.908857,low
361,1207,77.58314,12.932129,medium
53,685,77.608267,12.951906,high
261,813,77.57803,12.976287,low
130,1114,77.574372,12.948224,high
213,756,77.636994,12.932796,low
21,1152,77.626975,12.910669,medium
29,1182,77.552653,12.984725,medium
132,957,77.600812,12.966418,high
258,1192,77.575085,12.948615,low
243,909,77.584772,12.97739,high
258,1074,77.567616,12.933129,high
8,449,77.59166,12.988786,low
283,501,77.642857,12.915285,low
235,608,77.553268,12.932449,medium
171,1317,77.577276,12.94107,high
28,387,77.631344,12.97491,low
215,991,77.618598,12.922839,medium
237,1089,77.587649,12.983842,high
130,1200,77.567721,12.902216,low
364,1305,77.58063,12.936604,low
38,792,77.619799,12.952587,low
214,902,77.556252,12.960753,high
276,700,77.649787,12.901893,low
281,435,77.607701,12.972923,low
284,1200,77.617623,12.958908,medium
294,455,77.635701,12.943053,medium
254,1025,77.616111,12.903203,low
261,1058,77.574396,12.913896,low
229,590,77.554426,12.966472,medium
308,1186,77.566225,12.971323,medium
331,995,77.634657,12.904764,medium
151,1129,77.564206,12.970375,high
19,922,77.631172,12.952525,high
337,496,77.590206,12.902162,medium
60,442,77.578388,12.942013,medium
15,776,77.59312,12.941043,medium
309,706,77.598707,12.979423,low
200,984,77.612418,12.925607,high
156,969,77.551042,12.977204,medium
51,1156,77.61338,12.960308,high
304,1187,77.604407,12.970703,low
168,1025,77.641142,12.970304,high
136,1138,77.635013,12.968389,medium
269,1159,77.646734,12.98934,low
216,1281,77.631486,12.925515,low
89,992,77.631153,12.974407,high
341,997,77.587628,12.931893,low
244,1112,77.606831,12.907816,high
289,900,77.645039,12.948776,medium
164,802,77.600078,12.905453,medium
361,858,77.551522,12.967804,low
343,551,77.64719,12.906193,medium
207,710,77.553344,12.909538,low
124,496,77.59994,12.957528,medium
80,752,77.590485,12.902595,high
124,810,77.624037,12.907691,low
192,646,77.638321,12.950222,high
111,1112,77.627733,12.963338,low
126,980,77.568699,12.960839,high
157,1172,77.622801,12.947662,low
169,1188,77.575702,12.957688,medium
328,564,77.626279,12.923843,high
215,1169,77.563647,12.914682,medium
270,480,77.614591,12.915836,high
59,870,77.572959,12.926951,high
140,1253,77.618521,12.908729,medium
17,1062,77.640537,12.912915,high
71,962,77.590487,12.972919,low
216,1027,77.565909,12.980245,high
154,820,77.648767,12.939477,low
143,544,77.600793,12.960962,low
94,1091,77.642165,12.961431,medium
68,387,77.609998,12.952392,high
141,1023,77.587803,12.966063,low
287,1095,77.57737,12.945881,high
303,573,77.566177,12.989891,high
205,443,77.631458,12.934757,high
187,807,77.552272,12.912801,medium
12,1078,77.559923,12.916673,medium
51,871,77.622313,12.986905,high
311,1253,77.63217,12.957157,medium
179,391,77.616004,12.944776,low
29,1007,77.584892,12.918688,high
175,833,77.646445,12.987658,high
341,1153,77.587395,12.983811,medium
333,1230,77.565682,12.986968,high
220,1085,77.612738,12.968104,low
315,1290,77.60642,12.908886,high
209,1045,77.552476,12.928719,high
311,996,77.582291,12.960114,medium
338,1171,77.64568,12.927507,high
254,921,77.580905,12.977336,medium
297,363,77.563974,12.933802,low
340,610,77.596391,12.945702,low
166,802,77.60267,12.934713,medium
262,1223,77.573026,12.988387,high
231,633,77.626746,12.923448,low
95,1314,77.636846,12.93884,low
18,484,77.617362,12.970972,medium
179,436,77.571871,12.931713,low
101,655,77.61285,12.979534,low
357,1088,77.553185,12.910547,medium
198,824,77.56659,12.954688,low
351,577,77.561655,12.981313,high
297,535,77.62731,12.919741,high
31,1229,77.619318,12.9544,low
266,952,77.553307,12.907702,low
301,572,77.576603,12.904676,high
332,500,77.618427,12.972619,high
91,1031,77.575215,12.981734,medium
317,898,77.623405,12.951708,low
227,555,77.558001,12.905319,low
327,800,77.589679,12.92423,medium
212,930,77.585021,12.910297,high
116,1170,77.564098,12.902707,high
140,365,77.631024,12.98582,high
256,691,77.609837,12.917297,high
69,426,77.597167,12.984082,low
187,789,77.596722,12.907238,low
40,627,77.645258,12.948628,medium
197,412,77.630718,12.957047,high
83,962,77.625369,12.98354,high
258,1053,77.603526,12.907647,medium
149,1312,77.617901,12.915787,medium
341,1222,77.614405,12.90838,high
217,1036,77.625839,12.936215,medium
278,383,77.574603,12.908785,high
49,1219,77.625492,12.983244,low
202,787,77.630912,12.939502,medium
337,665,77.572645,12.93077,medium
246,698,77.605786,12.972692,medium
55,705,77.570162,12.905179,low
244,495,77.624182,12.934235,low
295,1307,77.612707,12.986992,low
330,1242,77.585091,12.950311,low
12,956,77.63362,12.974663,high
254,751,77.649123,12.900173,low
23,1273,77.581635,12.965773,low
196,576,77.600802,12.902181,high
151,1016,77.589723,12.908936,high
236,647,77.620091,12.9824,medium
123,772,77.629646,12.91514,high
228,526,77.586641,12.989078,medium
97,703,77.64081,12.954531,high
71,480,77.632406,12.98173,medium
54,1206,77.587877,12.910452,medium
82,1169,77.639835,12.926347,high
198,409,77.600165,12.959113,high
216,1090,77.618758,12.927476,high
24,1292,77.640028,12.939883,medium
14,498,77.594725,12.978101,low
40,376,77.591635,12.94455,low
86,368,77.635174,12.930521,medium
120,1120,77.590249,12.952452,high
357,624,77.555888,12.974499,medium
57,791,77.620804,12.916602,low
72,1317,77.585877,12.956595,high
266,855,77.564037,12.914777,high
113,931,77.559866,12.939471,medium
12,727,77.635488,12.928303,low
264,512,77.631929,12.913408,high
162,817,77.6415,12.907614,low
104,1174,77.642451,12.921815,low
199,892,77.582304,12.953156,low
147,1097,77.616836,12.984616,low
171,1174,77.57493,12.946534,medium
230,903,77.632369,12.942711,high
44,1167,77.637906,12.930689,low
193,1106,77.575541,12.911821,high
361,778,77.611493,12.921363,medium
309,972,77.583254,12.964819,high
137,602,77.633464,12.98457,low
352,550,77.605697,12.96785,medium
131,1262,77.640675,12.966564,medium
90,539,77.566982,12.926021,low
10,1005,77.620975,12.928939,medium
250,1160,77.604561,12.9825,low
207,686,77.610177,12.986251,high
264,367,77.612251,12.929927,medium
334,521,77.588064,12.941536,medium
338,738,77.584987,12.932154,medium
160,364,77.557314,12.960449,medium
131,691,77.638621,12.980327,low
270,841,77.624894,12.900249,medium
194,1122,77.627583,12.912694,high
78,1034,77.581625,12.944478,low
57,1254,77.629346,12.960221,medium
341,455,77.595736,12.959084,medium
312,617,77.599762,12.958028,medium
114,1200,77.563376,12.982634,medium
126,1285,77.646219,12.989652,low
136,828,77.629246,12.973388,medium
338,1040,77.594032,12.956895,high
253,539,77.557183,12.902633,low
25,1303,77.583917,12.914,low
133,772,77.553947,12.919584,high
212,1190,77.647944,12.961266,medium
72,933,77.570436,12.906214,high
345,417,77.622995,12.911675,medium
292,1063,77.588358,12.985221,medium
144,597,77.560996,12.946949,low
63,1046,77.615607,12.976788,high
87,995,77.606412,12.965091,medium
304,1117,77.614602,12.918413,high
20,587,77.60531,12.900873,high
245,808,77.578188,12.93464,high
40,1106,77.572697,12.944766,low
213,997,77.556616,12.986475,medium
65,1212,77.587549,12.926399,low
231,497,77.588095,12.988212,high
89,1102,77.570157,12.966563,medium
87,1071,77.59422,12.962951,low
122,1111,77.574261,12.936857,high
350,565,77.59142,12.919221,low
294,770,77.554109,12.91841,medium
357,774,77.615403,12.988186,high
278,1017,77.648802,12.911574,low
168,744,77.646909,12.957085,high
32,1045,77.607294,12.943506,high
269,960,77.602544,12.94732,low
244,891,77.574193,12.965119,medium
87,883,77.560973,12.970785,high
215,1093,77.555846,12.961684,high
355,1227,77.621495,12.987278,medium
303,738,77.608845,12.901642,low
168,718,77.559369,12.98828,low
